"TreeNo","NoRates","RootState","NoGains","NoLosses","MaxAgeStartLich","MaxAgeEndLich","GainNodeBegin_1","GainNodeBegin_2","GainNodeBegin_3","GainNodeBegin_4","GainNodeBegin_5","GainNodeBegin_6","GainNodeBegin_7","GainNodeBegin_8","GainNodeBegin_9","GainNodeBegin_10","GainNodeBegin_11","GainNodeBegin_12","GainNodeBegin_13","GainNodeBegin_14","GainNodeBegin_15","GainNodeBegin_16","GainNodeBegin_17","GainNodeBegin_18","GainNodeBegin_19","GainNodeBegin_20","GainNodeBegin_21","GainNodeBegin_22","GainNodeBegin_23","GainNodeBegin_24","GainNodeBegin_25","GainNodeEnd_1","GainNodeEnd_2","GainNodeEnd_3","GainNodeEnd_4","GainNodeEnd_5","GainNodeEnd_6","GainNodeEnd_7","GainNodeEnd_8","GainNodeEnd_9","GainNodeEnd_10","GainNodeEnd_11","GainNodeEnd_12","GainNodeEnd_13","GainNodeEnd_14","GainNodeEnd_15","GainNodeEnd_16","GainNodeEnd_17","GainNodeEnd_18","GainNodeEnd_19","GainNodeEnd_20","GainNodeEnd_21","GainNodeEnd_22","GainNodeEnd_23","GainNodeEnd_24","GainNodeEnd_25","GainBegin_1","GainBegin_2","GainBegin_3","GainBegin_4","GainBegin_5","GainBegin_6","GainBegin_7","GainBegin_8","GainBegin_9","GainBegin_10","GainBegin_11","GainBegin_12","GainBegin_13","GainBegin_14","GainBegin_15","GainBegin_16","GainBegin_17","GainBegin_18","GainBegin_19","GainBegin_20","GainBegin_21","GainBegin_22","GainBegin_23","GainBegin_24","GainBegin_25","GainEnd_1","GainEnd_2","GainEnd_3","GainEnd_4","GainEnd_5","GainEnd_6","GainEnd_7","GainEnd_8","GainEnd_9","GainEnd_10","GainEnd_11","GainEnd_12","GainEnd_13","GainEnd_14","GainEnd_15","GainEnd_16","GainEnd_17","GainEnd_18","GainEnd_19","GainEnd_20","GainEnd_21","GainEnd_22","GainEnd_23","GainEnd_24","GainEnd_25","LossNodeBegin_1","LossNodeBegin_2","LossNodeBegin_3","LossNodeBegin_4","LossNodeBegin_5","LossNodeBegin_6","LossNodeBegin_7","LossNodeBegin_8","LossNodeBegin_9","LossNodeBegin_10","LossNodeBegin_11","LossNodeBegin_12","LossNodeBegin_13","LossNodeBegin_14","LossNodeBegin_15","LossNodeBegin_16","LossNodeBegin_17","LossNodeBegin_18","LossNodeBegin_19","LossNodeBegin_20","LossNodeBegin_21","LossNodeBegin_22","LossNodeBegin_23","LossNodeBegin_24","LossNodeBegin_25","LossNodeEnd_1","LossNodeEnd_2","LossNodeEnd_3","LossNodeEnd_4","LossNodeEnd_5","LossNodeEnd_6","LossNodeEnd_7","LossNodeEnd_8","LossNodeEnd_9","LossNodeEnd_10","LossNodeEnd_11","LossNodeEnd_12","LossNodeEnd_13","LossNodeEnd_14","LossNodeEnd_15","LossNodeEnd_16","LossNodeEnd_17","LossNodeEnd_18","LossNodeEnd_19","LossNodeEnd_20","LossNodeEnd_21","LossNodeEnd_22","LossNodeEnd_23","LossNodeEnd_24","LossNodeEnd_25","LossBegin_1","LossBegin_2","LossBegin_3","LossBegin_4","LossBegin_5","LossBegin_6","LossBegin_7","LossBegin_8","LossBegin_9","LossBegin_10","LossBegin_11","LossBegin_12","LossBegin_13","LossBegin_14","LossBegin_15","LossBegin_16","LossBegin_17","LossBegin_18","LossBegin_19","LossBegin_20","LossBegin_21","LossBegin_22","LossBegin_23","LossBegin_24","LossBegin_25","LossEnd_1","LossEnd_2","LossEnd_3","LossEnd_4","LossEnd_5","LossEnd_6","LossEnd_7","LossEnd_8","LossEnd_9","LossEnd_10","LossEnd_11","LossEnd_12","LossEnd_13","LossEnd_14","LossEnd_15","LossEnd_16","LossEnd_17","LossEnd_18","LossEnd_19","LossEnd_20","LossEnd_21","LossEnd_22","LossEnd_23","LossEnd_24","LossEnd_25","LossNodeBegin_26","LossNodeEnd_26","LossBegin_26","LossEnd_26","LossNodeBegin_27","LossNodeEnd_27","LossBegin_27","LossEnd_27","LossNodeBegin_28","LossNodeEnd_28","LossBegin_28","LossEnd_28","LossNodeBegin_29","LossNodeEnd_29","LossBegin_29","LossEnd_29","LossNodeBegin_30","LossNodeEnd_30","LossBegin_30","LossEnd_30","LossNodeBegin_31","LossNodeEnd_31","LossBegin_31","LossEnd_31","LossNodeBegin_32","LossNodeEnd_32","LossBegin_32","LossEnd_32","LossNodeBegin_33","LossNodeEnd_33","LossBegin_33","LossEnd_33","LossNodeBegin_34","LossNodeEnd_34","LossBegin_34","LossEnd_34","LossNodeBegin_35","LossNodeEnd_35","LossBegin_35","LossEnd_35","LossNodeBegin_36","LossNodeEnd_36","LossBegin_36","LossEnd_36","LossNodeBegin_37","LossNodeEnd_37","LossBegin_37","LossEnd_37","LossNodeBegin_38","LossNodeEnd_38","LossBegin_38","LossEnd_38"
228,"2Rate","Non",15,6,293.800779,248.619999,324,325,383,400,404,408,423,431,433,507,509,516,517,524,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,326,387,90,406,409,113,432,434,200,510,208,518,218,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.689916,213.159999,125.232597,114.198044,167.877478,193.655244,88.9788210000001,220.23384,293.800779,242.66093,181.309999,63.26623,127.399999,224.111219,274.66305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,195.229245,78.6600290000001,0,94.479998,139.279998,0,107.776591,248.619999,0,116.879999,0,79.049999,0,215.629999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407,442,450,451,456,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,135,141,142,157,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9682539999999,119.923496,180.884205,169.539564,163.06205,97.93944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,"2Rate","Non",17,4,299.109888,254.793835,311,382,385,388,390,459,465,467,455,489,550,552,553,558,560,579,585,NA,NA,NA,NA,NA,NA,NA,NA,312,383,386,80,83,460,155,469,474,490,242,243,555,252,561,580,280,NA,NA,NA,NA,NA,NA,NA,NA,292.365474,294.710621,275.026177,273.950815,269.191671,132.340791,73.7062330000001,127.4,299.109888,193.530069,214.511168,178.946369,178.567459,128.542096,213.159999,74.512807,73.529123,NA,NA,NA,NA,NA,NA,NA,NA,248.619999,224.728029,122.579999,0,0,116.88,0,79.05,254.793835,139.279999,0,0,73.8899989999999,0,201.135058,55.589176,0,NA,NA,NA,NA,NA,NA,NA,NA,321,335,323,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,20,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.183087,158.691636,168.048507,121.103671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,"2Rate","Non",16,7,298.073652,248.62,313,384,396,398,482,485,485,503,514,516,533,534,464,579,586,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,385,86,90,483,486,495,504,203,204,223,226,574,580,280,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.073652,293.057186,188.062216,265.945167,235.933144,235.702275,235.702275,198.821312,83.578094,65.637445,98.069999,50.863474,288.941251,181.31,57.251942,127.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.62,215.63,0,0,94.479999,213.159999,106.2687,139.279998,0,0,0,0,216.874865,116.88,0,79.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,356,369,382,483,487,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,44,59,73,172,181,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.307092,162.9773,142.534713,127.803811,94.479999,189.229999,81.835711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"2Rate","Non",14,5,337.625744,249.68686,323,326,329,330,340,405,336,487,506,514,577,582,589,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,327,19,331,31,406,477,488,507,207,578,583,280,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.496763,141.431071,44.031562,97.496609,263.488184,284.171522,293.864605,250.545472,99.937182,173.963396,94.479999,224.824466,168.377835,337.625744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.049999,46.919999,0,61.639999,0,248.619999,249.68686,231.563248,73.0470529999999,0,73.889999,118.768405,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,463,475,475,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,150,165,166,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.663458,159.220334,160.012677,160.012677,199.220847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"2Rate","Non",19,6,295.97636,248.62,318,389,395,402,404,410,411,421,475,480,488,490,496,515,521,520,519,416,415,NA,NA,NA,NA,NA,NA,319,83,396,93,405,104,413,112,163,168,178,491,497,211,214,215,523,525,526,NA,NA,NA,NA,NA,NA,295.97636,226.867636,181.31,68.2193840000001,127.4,212.51188,195.072968,180.673833,131.31575,80.220614,168.805555,213.16,199.466454,220.471435,144.649948,192.988104,193.358807,265.01,277.025206,NA,NA,NA,NA,NA,NA,248.62,0,116.88,0,79.05,0,146.819733,0,0,0,0,147.39,107.555881,0,0,0,94.480001,139.28,215.63,NA,NA,NA,NA,NA,NA,361,365,362,383,398,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,53,68,74,92,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.677164,161.585278,170.138983,84.893133,72.5004470000001,65.620001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"1Rate","Non",6,14,305.49,296.63,320,401,402,414,459,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,90,91,416,463,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.49,90.861158,66.742524,197.64083,125.856405,213.562058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.63,0,0,94.480001,98.0699999999999,123.501074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,417,493,498,504,511,515,516,503,537,541,539,555,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,106,186,500,505,202,206,518,520,227,232,243,246,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.323408,77.982094,199.476116,191.716921,226.419999,91.772666,65.4030349999999,127.399999,255.199999,185.017563,162.955104,168.67661,98.8236439999999,279.892894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.151256,0,0,41.640393,159.739999,0,0,104.110765,79.9999989999999,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"2Rate","Non",14,7,288.903406,267.477384,310,312,383,466,469,464,459,487,487,490,484,494,522,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,313,450,157,470,471,476,488,180,183,186,502,525,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.18582,288.903406,284.163436,61.4010700000001,117.955958,181.31,280.532495,177.082487,177.082487,150.295801,204.860508,245.832819,86.4935039999999,188.329759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,248.619999,267.477384,0,79.05,116.88,206.909487,94.479999,0,0,0,228.610565,62.8436279999999,139.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,326,331,325,473,489,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,19,30,169,179,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.232159,172.705651,162.937286,188.409949,92.523717,59.760503,189.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"2Rate","Non",14,7,296.698586,248.619999,313,313,385,477,534,545,556,550,566,566,462,577,585,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,315,452,165,535,546,245,248,567,569,267,578,586,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.185408,284.185408,289.127252,121.703903,249.549823,231.339373,73.7531329999999,94.386535,207.173796,207.173796,296.698586,181.31,127.4,72.679389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.79356,248.619999,215.629999,0,228.183381,139.279999,0,0,94.48,103.808902,0,116.88,79.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,374,369,368,537,568,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,65,76,77,227,260,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.1412239999999,163.00193,169.2219,198.360762,189.23,69.266185,101.368106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"2Rate","Non",3,20,343.201766,321.13,318,466,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,467,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.201766,127.178163,90.440818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,98.07,62.427811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,369,381,387,384,402,411,412,485,484,406,503,404,516,523,527,528,529,533,534,NA,NA,NA,NA,NA,320,65,72,75,84,403,99,413,487,489,194,195,512,517,215,220,221,530,229,535,NA,NA,NA,NA,NA,321.13,185.625529,185.972702,126.752626,149.000979,276.888439,62.392661,236.180219,204.995552,208.896211,248.87253,213.16,265.311861,226.42,95.613471,54.617386,138.938566,127.4,235.529037,276.999498,NA,NA,NA,NA,NA,27.9,0,0,0,0,80,0,229.45656,145.514156,133.877453,0,0,155.018121,159.74,0,0,0,54.018514,0,257.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"2Rate","Non",4,19,359.99,321.13,306,459,500,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,463,193,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.99,214.23448,81.1279089999999,81.43111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,175.529527,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,314,316,321,322,333,342,345,347,401,464,468,470,484,480,508,510,510,325,NA,NA,NA,NA,NA,NA,310,315,7,12,14,20,29,32,33,402,152,153,471,173,490,200,511,512,585,NA,NA,NA,NA,NA,NA,226.42,127.4,116.665473,55.197547,106.064114,131.548605,171.933928,158.840367,121.074471,277.665054,130.608256,66.98632,62.915173,189.23,266.092692,260.199821,283.991758,283.991758,306.135729,NA,NA,NA,NA,NA,NA,159.74,48.369702,0,0,0,0,0,0,0,269.262766,0,0,12.140963,0,199.732085,0,27.9,257.61,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"2Rate","Non",4,24,359.99,321.13,310,406,426,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,410,429,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.99,125.395174,223.236305,92.8314129999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.13,98.0700009999999,200.644096,52.0557269999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,318,320,325,326,331,332,338,343,344,340,346,349,348,357,411,357,429,433,454,463,473,471,314,NA,312,319,321,14,327,19,21,28,30,32,34,35,37,38,358,412,425,430,435,147,153,160,486,526,NA,321.13,255.2,226.42,139.198208,127.4,102.195029,52.319643,256.985521,63.994265,136.32714,225.205578,189.23,134.765793,150.142667,258.16213,67.9547509999999,258.16213,200.644096,196.845351,291.735706,190.204716,161.672471,170.999182,305.49,NA,27.9,80,159.74,0,41.806076,0,0,0,0,0,0,0,0,0,250.960515,14.1239859999999,242.423625,157.536259,116.899999,0,0,0,152.680342,265.181541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"2Rate","Non",15,4,289.868436,262.451673,310,323,319,333,332,360,373,372,376,419,491,490,574,576,572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,11,16,334,336,361,59,375,63,420,492,563,266,577,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.235938,57.800695,86.400881,205.590062,213.160001,205.972572,84.253011,120.322109,132.947215,289.868436,284.756722,289.407915,48.0686390000001,127.4,181.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.490643,0,0,118.668208,147.390001,139.280001,0,73.890001,0,248.62,262.451673,253.783375,0,79.0500000000001,116.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436,434,453,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,449,144,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.046459,171.518232,132.11432,102.340008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159.177053,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"2Rate","Non",5,17,305.49,296.63,309,414,417,431,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,104,105,433,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.49,85.7393270000001,51.5315940000001,196.030964,182.296482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.63,0,0,181.868514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,382,388,392,396,405,409,408,434,439,441,505,510,534,540,535,551,NA,NA,NA,NA,NA,NA,NA,NA,70,383,390,80,85,406,411,428,435,440,132,506,209,224,229,240,243,NA,NA,NA,NA,NA,NA,NA,NA,277.207912,226.42,127.4,70.2511610000001,104.194442,219.852916,220.751318,239.45,178.589765,110.824288,94.479999,253.687845,189.23,185.210064,163.113145,168.948168,119.241335,NA,NA,NA,NA,NA,NA,NA,NA,0,159.74,105.194491,0,0,80.0000000000001,160.833832,227.725736,108.69822,38.0523680000001,0,93.740638,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"2Rate","Non",11,10,291.042994,276.74661,318,326,330,340,356,358,315,452,424,423,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,12,20,344,357,359,415,144,492,500,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.748589,78.8477639999999,132.953772,175.301205,198.719554,164.009614,280.309606,221.937439,282.981338,291.042994,265.987876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.280001,0,0,94.4800009999999,134.243185,98.0700009999999,218.522715,0,250.016503,276.74661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,415,552,555,550,567,575,579,580,571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,108,240,253,256,260,266,271,582,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.0704329999999,218.522715,148.442227,157.769449,175.312624,204.19149,87.32976,71.116546,127.4,226.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,94.908934,159.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
